id,site,job_url,job_url_direct,title,company,location,date_posted,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,description,company_industry,company_url,company_logo,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,skills,experience_range,company_rating,company_reviews_count,vacancy_count,work_from_home_type
in-4488a47d820da621,indeed,https://in.indeed.com/viewjob?jk=4488a47d820da621,http://in.indeed.com/job/engineer-fresher-direct-walk-4488a47d820da621,Engineer fresher ( Direct Walk in),AXIS GLOBAL AUTOMATION,"TN, IN",2026-02-11,fulltime,,,,,,False,,,,,"**Required Candidate profile**:

Qualification:\-**Bachelors Degree in EEE / Mechatronics /ECE /E\&I /Robotics Engineering** / **Mechanical,**

On role ( Selected candidates must be willing to enter into a 36\-month training agreement )

Experience:\-Fresher to 2\+ years of industry experience.

Hiring for Robotics \& Automation engineer.

Direct Walk in(Monday\-Saturday 10 AM to 4PM)  
Axis Global Robotics House, 2nd floor kanagam complex, 10th Avenue, Ashok Nagar Chennai 600083\.

Job Types: Full\-time, Permanent, Fresher

Pay: Up to ₹14,000\.00 per month

Benefits:

* Provident Fund

Work Location: In person",,https://in.indeed.com/cmp/Axis-Global-Automation-3,,,,,,,,,,,,
in-eb3f4dc44bd45979,indeed,https://in.indeed.com/viewjob?jk=eb3f4dc44bd45979,http://in.indeed.com/job/anaesthesia-technician-eb3f4dc44bd45979,Anaesthesia Technician,Chennai Urology and Robotics Institute Hospital,"TN, IN",2026-02-11,fulltime,,,,,,False,,,,,"The Anaesthesia Technician is responsible for assisting the anesthesiologist in pre\-operative, intra\-operative, and post\-operative patient care. Duties include preparation and maintenance of anesthesia machines and equipment, assisting during induction and recovery, monitoring patient vitals, ensuring availability of anesthesia drugs and emergency equipment, and adhering to OT safety and infection control protocols. Diploma or degree in Anaesthesia Technology is required. Willingness to work in rotational shifts is preferred.

Job Types: Full\-time, Permanent

Pay: ₹15,000\.00 \- ₹18,000\.00 per month

Benefits:

* Provident Fund

Work Location: In person",,https://in.indeed.com/cmp/Chennai-Urology-and-Robotics-Institute-Hospital,,,,,,,,,,,,
in-666d187d4fc05750,indeed,https://in.indeed.com/viewjob?jk=666d187d4fc05750,http://in.indeed.com/job/instructor-physics-electronics-robotics-666d187d4fc05750,Instructor ( Physics/ Electronics/ Robotics),LMES Academy Pvt.Ltd.,"TN, IN",2026-02-11,fulltime,,,,,,True,,,,,"**Company Description**

LMES Academy is an 'EduTech' startup based in Chennai, focused on simplifying science education and promoting conceptual learning among students. The company organizes science workshops for school students under the name 'Big Bang' and aims to foster a passion for science to inspire students to pursue careers in science and technology through innovation.

**Role:** Electronic Instructor / Science Instructor

**Work Mode:** Remote

**Work Timings: :** 11:30AM to 08:30PM

**Job Description:**

We’re looking for an Electronics Instructor / Science Instructor to join our team. The ideal candidate will have a passion for teaching and a strong knowledge of the STEM field. They will be able to engage students in learning and help them to reach their full potential. If you are a dynamic and enthusiastic trainer, we want to hear from you!

**Roles and responsibilities:**

* Provide direct instruction to students and monitor student progress
* Provide instruction to students using appropriate techniques, materials, and assessments
* Communicate with students, parents, and co\-workers in a courteous and professional manner
* Provide support and assistance to students as needed
* Prepare and maintain daily lesson plans and objectives for each class
* Perform other duties as assigned

**Requirement and Skill:**

* Degree in electronics/ Physics or a related discipline
* Ability to handle different age groups
* Familiarity with Zoom and Google products
* Excellent communication skills in both written and verbal
* Ability to present complex information in clear and engaging ways to the Kids
* Proven Experience as a Teacher or Tutor is an added advantage

Job Types: Full\-time, Permanent

Pay: ₹20,000\.00 \- ₹25,000\.00 per month

Benefits:

* Health insurance
* Paid sick time
* Provident Fund
* Work from home

Work Location: In person",,https://in.indeed.com/cmp/Lmes-Academy-Pvt.ltd.,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/c6815929f74558d24025aabcba6424a2,http://lmes.in,"Door No.3, Survey No : 113/1, 200 Feet Radial Rd, Zamin Pallavaram, Chennai, Tamil Nadu 600117",51 to 200,,,,,,,,
in-1beabed394bfb886,indeed,https://in.indeed.com/viewjob?jk=1beabed394bfb886,https://www.amazon.jobs/jobs/3134249/associate-ml-data-operations-goai-operations?cmpid=DA_INAD200785B,"Associate, ML Data Operations, GO-AI Operations",Amazon.com,"TN, IN",2025-12-01,fulltime,,,,,,True,,,,,"**DESCRIPTION**
---------------


This team enables automation at Amazon Robotics Fulfillment centers. This team serves Amazon Internal Fulfillment Technologies \& Robotics teams by enabling automation, which includes real\-time \& offline (image/video) data auditing services. One of the key contributions of this team is supporting the fulfillment centers in maintaining inventory accuracy.  

  

An Associate in this role is required to watch the video of the stowing action at a fulfillment center, understand it thoroughly and make best use of human judgement in combination with the tools and resources to indicate the activity captured in the video. They are expected to verify or mark the location of product through a tool while maintaining highest level of accuracy. This process helps in maintaining the fulfillment center's stow quality. This is an operational role. Under general supervision, the Associate performs precise and thorough video/image audits with high degree of accuracy and speed, thus aiding defect reduction.  

  

Key job responsibilities  

The Associate has to watch several hundred videos in a shift and provide responses by following goals on accuracy (quality), speed (productivity) and right / acceptable practices. Associates are required to take breaks at the pre\-defined slots and ensure 6\.8 to 7 hours’ time per day is spent to answer the videos. Associates who are hired to work from home should maintain (1\) dedicated workspace i.e., table, chair \& sufficient lighting (2\) workspace / work related data shouldn’t be accessed by anyone other than employee  

  

The candidate is expected to demonstrate:  

* Willingness to work in Non\-tech role for contract duration of 6 months
* Ability to audit image/video/text based Jobs
* Ability to identify details from blurry, less sharp videos and provide correct response. Requires high level of attention \& focus on screen
* Willingness to work on incremental targets/goals on quality \& productivity
* Fast Pace of implementation \& consistent performance
* Ability to work in rotational shifts (including night shifts), remote teams and exceptionally good team player
* Readiness to come to office for few days (when required, applicable for associates working from home)
* Willing to switch ON laptop camera while on virtual meetings.

  

A day in the life  

Associates work in 24x7 environment with rotational shifts. Associates would be working in a 9 hour shift, including pre\-scheduled breaks. The shift timings would be subject to change every 3\-4 months or as per business requirement. In case associate is working in night shift, night shift allowance will be provided as per applicable Amazon’s work policy.  

  

Weekly Offs: Rotational two\-consecutive day off (it is a 5\-day working week with 2 consecutive days off, not necessarily Saturday and Sunday) or as per business discretion.  

  

About the team  

Data Auditing Operations team provides human support to Amazon Fulfillment facilities with goal of enabling hands\-free active stowing through visual audits on videos/images. Videos with brief duration (typically between 15 and 20seconds) are sent to Operations Team for humans to audit them with information on products being stored at fulfilment centers. For business use, these videos must be thoroughly reviewed and audited using best human judgement. The effectiveness of automated process will be increased by using videos that Associates have audited. This process helps maintaining stow quality at fulfillment center and Associate will be further evaluated for performance improvements/coaching.**BASIC QUALIFICATIONS**
------------------------

* Bachelor's degree

**PREFERRED QUALIFICATIONS**
----------------------------

* Work a flexible schedule/shift/work area, including weekends, nights, and/or holidays

  

Our inclusive culture empowers Amazonians to deliver the best results for our customers. If you have a disability and need a workplace accommodation or adjustment during the application and hiring process, including support for the interview or onboarding process, please visit https://amazon.jobs/content/en/how\-we\-hire/accommodations for more information. If the country/region you’re applying in isn’t listed, please contact your Recruiting Partner.",Internet And Software,https://in.indeed.com/cmp/Amazon.com,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3e9d43f5c277de169808abdcaf49ba2c,https://www.amazon.jobs,"440 Terry Ave N, Seattle, WA, United States, Washington","10,000+",more than $10B (USD),Our mission is to be Earth's most customer-centric company.,,,,,,
in-86619cba301d6150,indeed,https://in.indeed.com/viewjob?jk=86619cba301d6150,https://www.amazon.jobs/jobs/3134253/associate-ml-data-operations-goai-operations?cmpid=DA_INAD200785B,"Associate, ML Data Operations, GO-AI Operations",Amazon.com,"TN, IN",2025-12-01,fulltime,,,,,,True,,,,,"**DESCRIPTION**
---------------


This team enables automation at Amazon Robotics Fulfillment centers. This team serves Amazon Internal Fulfillment Technologies \& Robotics teams by enabling automation, which includes real\-time \& offline (image/video) data auditing services. One of the key contributions of this team is supporting the fulfillment centers in maintaining inventory accuracy.  

  

An Associate in this role is required to watch the video of the stowing action at a fulfillment center, understand it thoroughly and make best use of human judgement in combination with the tools and resources to indicate the activity captured in the video. They are expected to verify or mark the location of product through a tool while maintaining highest level of accuracy. This process helps in maintaining the fulfillment center's stow quality. This is an operational role. Under general supervision, the Associate performs precise and thorough video/image audits with high degree of accuracy and speed, thus aiding defect reduction.  

  

Key job responsibilities  

The Associate has to watch several hundred videos in a shift and provide responses by following goals on accuracy (quality), speed (productivity) and right / acceptable practices. Associates are required to take breaks at the pre\-defined slots and ensure 6\.8 to 7 hours’ time per day is spent to answer the videos. Associates who are hired to work from home should maintain (1\) dedicated workspace i.e., table, chair \& sufficient lighting (2\) workspace / work related data shouldn’t be accessed by anyone other than employee  

  

The candidate is expected to demonstrate:  

* Willingness to work in Non\-tech role for contract duration of 6 months
* Ability to audit image/video/text based Jobs
* Ability to identify details from blurry, less sharp videos and provide correct response. Requires high level of attention \& focus on screen
* Willingness to work on incremental targets/goals on quality \& productivity
* Fast Pace of implementation \& consistent performance
* Ability to work in rotational shifts (including night shifts), remote teams and exceptionally good team player
* Readiness to come to office for few days (when required, applicable for associates working from home)
* Willing to switch ON laptop camera while on virtual meetings.

  

A day in the life  

Associates work in 24x7 environment with rotational shifts. Associates would be working in a 9 hour shift, including pre\-scheduled breaks. The shift timings would be subject to change every 3\-4 months or as per business requirement. In case associate is working in night shift, night shift allowance will be provided as per applicable Amazon’s work policy.  

  

Weekly Offs: Rotational two\-consecutive day off (it is a 5\-day working week with 2 consecutive days off, not necessarily Saturday and Sunday) or as per business discretion.  

  

About the team  

Data Auditing Operations team provides human support to Amazon Fulfillment facilities with goal of enabling hands\-free active stowing through visual audits on videos/images. Videos with brief duration (typically between 15 and 20seconds) are sent to Operations Team for humans to audit them with information on products being stored at fulfilment centers. For business use, these videos must be thoroughly reviewed and audited using best human judgement. The effectiveness of automated process will be increased by using videos that Associates have audited. This process helps maintaining stow quality at fulfillment center and Associate will be further evaluated for performance improvements/coaching.**BASIC QUALIFICATIONS**
------------------------

* Bachelor's degree

**PREFERRED QUALIFICATIONS**
----------------------------

* Work a flexible schedule/shift/work area, including weekends, nights, and/or holidays

  

Our inclusive culture empowers Amazonians to deliver the best results for our customers. If you have a disability and need a workplace accommodation or adjustment during the application and hiring process, including support for the interview or onboarding process, please visit https://amazon.jobs/content/en/how\-we\-hire/accommodations for more information. If the country/region you’re applying in isn’t listed, please contact your Recruiting Partner.",Internet And Software,https://in.indeed.com/cmp/Amazon.com,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3e9d43f5c277de169808abdcaf49ba2c,https://www.amazon.jobs,"440 Terry Ave N, Seattle, WA, United States, Washington","10,000+",more than $10B (USD),Our mission is to be Earth's most customer-centric company.,,,,,,
in-4e1583312c7e4c92,indeed,https://in.indeed.com/viewjob?jk=4e1583312c7e4c92,https://www.amazon.jobs/jobs/3134257/associate-ml-data-operations-goai-operations?cmpid=DA_INAD200785B,"Associate, ML Data Operations, GO-AI Operations",Amazon.com,"TN, IN",2025-12-01,fulltime,,,,,,True,,,,,"**DESCRIPTION**
---------------


This team enables automation at Amazon Robotics Fulfillment centers. This team serves Amazon Internal Fulfillment Technologies \& Robotics teams by enabling automation, which includes real\-time \& offline (image/video) data auditing services. One of the key contributions of this team is supporting the fulfillment centers in maintaining inventory accuracy.  

  

An Associate in this role is required to watch the video of the stowing action at a fulfillment center, understand it thoroughly and make best use of human judgement in combination with the tools and resources to indicate the activity captured in the video. They are expected to verify or mark the location of product through a tool while maintaining highest level of accuracy. This process helps in maintaining the fulfillment center's stow quality. This is an operational role. Under general supervision, the Associate performs precise and thorough video/image audits with high degree of accuracy and speed, thus aiding defect reduction.  

  

Key job responsibilities  

The Associate has to watch several hundred videos in a shift and provide responses by following goals on accuracy (quality), speed (productivity) and right / acceptable practices. Associates are required to take breaks at the pre\-defined slots and ensure 6\.8 to 7 hours’ time per day is spent to answer the videos. Associates who are hired to work from home should maintain (1\) dedicated workspace i.e., table, chair \& sufficient lighting (2\) workspace / work related data shouldn’t be accessed by anyone other than employee  

  

The candidate is expected to demonstrate:  

* Willingness to work in Non\-tech role for contract duration of 6 months
* Ability to audit image/video/text based Jobs
* Ability to identify details from blurry, less sharp videos and provide correct response. Requires high level of attention \& focus on screen
* Willingness to work on incremental targets/goals on quality \& productivity
* Fast Pace of implementation \& consistent performance
* Ability to work in rotational shifts (including night shifts), remote teams and exceptionally good team player
* Readiness to come to office for few days (when required, applicable for associates working from home)
* Willing to switch ON laptop camera while on virtual meetings.

  

A day in the life  

Associates work in 24x7 environment with rotational shifts. Associates would be working in a 9 hour shift, including pre\-scheduled breaks. The shift timings would be subject to change every 3\-4 months or as per business requirement. In case associate is working in night shift, night shift allowance will be provided as per applicable Amazon’s work policy.  

  

Weekly Offs: Rotational two\-consecutive day off (it is a 5\-day working week with 2 consecutive days off, not necessarily Saturday and Sunday) or as per business discretion.  

  

About the team  

Data Auditing Operations team provides human support to Amazon Fulfillment facilities with goal of enabling hands\-free active stowing through visual audits on videos/images. Videos with brief duration (typically between 15 and 20seconds) are sent to Operations Team for humans to audit them with information on products being stored at fulfilment centers. For business use, these videos must be thoroughly reviewed and audited using best human judgement. The effectiveness of automated process will be increased by using videos that Associates have audited. This process helps maintaining stow quality at fulfillment center and Associate will be further evaluated for performance improvements/coaching.**BASIC QUALIFICATIONS**
------------------------

* Bachelor's degree

**PREFERRED QUALIFICATIONS**
----------------------------

* Work a flexible schedule/shift/work area, including weekends, nights, and/or holidays

  

Our inclusive culture empowers Amazonians to deliver the best results for our customers. If you have a disability and need a workplace accommodation or adjustment during the application and hiring process, including support for the interview or onboarding process, please visit https://amazon.jobs/content/en/how\-we\-hire/accommodations for more information. If the country/region you’re applying in isn’t listed, please contact your Recruiting Partner.",Internet And Software,https://in.indeed.com/cmp/Amazon.com,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3e9d43f5c277de169808abdcaf49ba2c,https://www.amazon.jobs,"440 Terry Ave N, Seattle, WA, United States, Washington","10,000+",more than $10B (USD),Our mission is to be Earth's most customer-centric company.,,,,,,
in-1ba346ff0349127f,indeed,https://in.indeed.com/viewjob?jk=1ba346ff0349127f,https://www.amazon.jobs/jobs/3134242/associate-ml-data-operations-goai-operations?cmpid=DA_INAD200785B,"Associate, ML Data Operations, GO-AI Operations",Amazon.com,"TN, IN",2025-12-01,fulltime,,,,,,True,,,,,"**DESCRIPTION**
---------------


This team enables automation at Amazon Robotics Fulfillment centers. This team serves Amazon Internal Fulfillment Technologies \& Robotics teams by enabling automation, which includes real\-time \& offline (image/video) data auditing services. One of the key contributions of this team is supporting the fulfillment centers in maintaining inventory accuracy.  

  

An Associate in this role is required to watch the video of the stowing action at a fulfillment center, understand it thoroughly and make best use of human judgement in combination with the tools and resources to indicate the activity captured in the video. They are expected to verify or mark the location of product through a tool while maintaining highest level of accuracy. This process helps in maintaining the fulfillment center's stow quality. This is an operational role. Under general supervision, the Associate performs precise and thorough video/image audits with high degree of accuracy and speed, thus aiding defect reduction.  

  

Key job responsibilities  

The Associate has to watch several hundred videos in a shift and provide responses by following goals on accuracy (quality), speed (productivity) and right / acceptable practices. Associates are required to take breaks at the pre\-defined slots and ensure 6\.8 to 7 hours’ time per day is spent to answer the videos. Associates who are hired to work from home should maintain (1\) dedicated workspace i.e., table, chair \& sufficient lighting (2\) workspace / work related data shouldn’t be accessed by anyone other than employee  

  

The candidate is expected to demonstrate:  

* Willingness to work in Non\-tech role for contract duration of 6 months
* Ability to audit image/video/text based Jobs
* Ability to identify details from blurry, less sharp videos and provide correct response. Requires high level of attention \& focus on screen
* Willingness to work on incremental targets/goals on quality \& productivity
* Fast Pace of implementation \& consistent performance
* Ability to work in rotational shifts (including night shifts), remote teams and exceptionally good team player
* Readiness to come to office for few days (when required, applicable for associates working from home)
* Willing to switch ON laptop camera while on virtual meetings.

  

A day in the life  

Associates work in 24x7 environment with rotational shifts. Associates would be working in a 9 hour shift, including pre\-scheduled breaks. The shift timings would be subject to change every 3\-4 months or as per business requirement. In case associate is working in night shift, night shift allowance will be provided as per applicable Amazon’s work policy.  

  

Weekly Offs: Rotational two\-consecutive day off (it is a 5\-day working week with 2 consecutive days off, not necessarily Saturday and Sunday) or as per business discretion.  

  

About the team  

Data Auditing Operations team provides human support to Amazon Fulfillment facilities with goal of enabling hands\-free active stowing through visual audits on videos/images. Videos with brief duration (typically between 15 and 20seconds) are sent to Operations Team for humans to audit them with information on products being stored at fulfilment centers. For business use, these videos must be thoroughly reviewed and audited using best human judgement. The effectiveness of automated process will be increased by using videos that Associates have audited. This process helps maintaining stow quality at fulfillment center and Associate will be further evaluated for performance improvements/coaching.**BASIC QUALIFICATIONS**
------------------------

* Bachelor's degree

**PREFERRED QUALIFICATIONS**
----------------------------

* Work a flexible schedule/shift/work area, including weekends, nights, and/or holidays

  

Our inclusive culture empowers Amazonians to deliver the best results for our customers. If you have a disability and need a workplace accommodation or adjustment during the application and hiring process, including support for the interview or onboarding process, please visit https://amazon.jobs/content/en/how\-we\-hire/accommodations for more information. If the country/region you’re applying in isn’t listed, please contact your Recruiting Partner.",Internet And Software,https://in.indeed.com/cmp/Amazon.com,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3e9d43f5c277de169808abdcaf49ba2c,https://www.amazon.jobs,"440 Terry Ave N, Seattle, WA, United States, Washington","10,000+",more than $10B (USD),Our mission is to be Earth's most customer-centric company.,,,,,,
in-bd3c63b63f9e64ad,indeed,https://in.indeed.com/viewjob?jk=bd3c63b63f9e64ad,https://www.amazon.jobs/jobs/3134191/associate-ml-data-operations-goai-operations?cmpid=DA_INAD200785B,"Associate, ML Data Operations, GO-AI Operations",Amazon.com,"TN, IN",2025-12-01,fulltime,,,,,,True,,,,,"**DESCRIPTION**
---------------


This team enables automation at Amazon Robotics Fulfillment centers. This team serves Amazon Internal Fulfillment Technologies \& Robotics teams by enabling automation, which includes real\-time \& offline (image/video) data auditing services. One of the key contributions of this team is supporting the fulfillment centers in maintaining inventory accuracy.  

  

An Associate in this role is required to watch the video of the stowing action at a fulfillment center, understand it thoroughly and make best use of human judgement in combination with the tools and resources to indicate the activity captured in the video. They are expected to verify or mark the location of product through a tool while maintaining highest level of accuracy. This process helps in maintaining the fulfillment center's stow quality. This is an operational role. Under general supervision, the Associate performs precise and thorough video/image audits with high degree of accuracy and speed, thus aiding defect reduction.  

  

Key job responsibilities  

The Associate has to watch several hundred videos in a shift and provide responses by following goals on accuracy (quality), speed (productivity) and right / acceptable practices. Associates are required to take breaks at the pre\-defined slots and ensure 6\.8 to 7 hours’ time per day is spent to answer the videos. Associates who are hired to work from home should maintain (1\) dedicated workspace i.e., table, chair \& sufficient lighting (2\) workspace / work related data shouldn’t be accessed by anyone other than employee  

  

The candidate is expected to demonstrate:  

* Willingness to work in Non\-tech role for contract duration of 6 months
* Ability to audit image/video/text based Jobs
* Ability to identify details from blurry, less sharp videos and provide correct response. Requires high level of attention \& focus on screen
* Willingness to work on incremental targets/goals on quality \& productivity
* Fast Pace of implementation \& consistent performance
* Ability to work in rotational shifts (including night shifts), remote teams and exceptionally good team player
* Readiness to come to office for few days (when required, applicable for associates working from home)
* Willing to switch ON laptop camera while on virtual meetings.

  

A day in the life  

Associates work in 24x7 environment with rotational shifts. Associates would be working in a 9 hour shift, including pre\-scheduled breaks. The shift timings would be subject to change every 3\-4 months or as per business requirement. In case associate is working in night shift, night shift allowance will be provided as per applicable Amazon’s work policy.  

  

Weekly Offs: Rotational two\-consecutive day off (it is a 5\-day working week with 2 consecutive days off, not necessarily Saturday and Sunday) or as per business discretion.  

  

About the team  

Data Auditing Operations team provides human support to Amazon Fulfillment facilities with goal of enabling hands\-free active stowing through visual audits on videos/images. Videos with brief duration (typically between 15 and 20seconds) are sent to Operations Team for humans to audit them with information on products being stored at fulfilment centers. For business use, these videos must be thoroughly reviewed and audited using best human judgement. The effectiveness of automated process will be increased by using videos that Associates have audited. This process helps maintaining stow quality at fulfillment center and Associate will be further evaluated for performance improvements/coaching.**BASIC QUALIFICATIONS**
------------------------

* Bachelor's degree

**PREFERRED QUALIFICATIONS**
----------------------------

* Work a flexible schedule/shift/work area, including weekends, nights, and/or holidays

  

Our inclusive culture empowers Amazonians to deliver the best results for our customers. If you have a disability and need a workplace accommodation or adjustment during the application and hiring process, including support for the interview or onboarding process, please visit https://amazon.jobs/content/en/how\-we\-hire/accommodations for more information. If the country/region you’re applying in isn’t listed, please contact your Recruiting Partner.",Internet And Software,https://in.indeed.com/cmp/Amazon.com,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3e9d43f5c277de169808abdcaf49ba2c,https://www.amazon.jobs,"440 Terry Ave N, Seattle, WA, United States, Washington","10,000+",more than $10B (USD),Our mission is to be Earth's most customer-centric company.,,,,,,
nk-100226022209,naukri,https://www.naukri.com/job-listings-rpa-expert-blue-prism-ui-path-automation-anywhere-senior-developer-spectrum-consulting-hyderabad-chennai-bangalore-bengaluru-5-to-10-years-100226022209,,RPA Expert- Blue Prism/ UI Path/ Automation Anywhere- Senior Developer,Spectrum Consulting,"Chennai, Hyderabad, India",2026-02-10,,direct_data,,1500000.0,2000000.0,INR,False,,,,,,,https://www.naukri.com/spectrum-consulting-jobs-careers-24203,https://img.naukimg.com/logo_images/groups/v1/25056.gif,,,,,,"Blue Prism, Openspan, RPA, Process Automation, Rpa Automation Anywhere, Microsoft Power Automate, Win Automation, Rpa Ui Path",5-10 Yrs,2.4,222.0,6.0,Work from office
nk-080226004868,naukri,https://www.naukri.com/job-listings-robotics-trainer-instructor-stem-center-india-chennai-0-to-0-years-080226004868,,Robotics Trainer / Instructor,Stem Center India,"Chennai(Mylapore +5), India",2026-02-08,,direct_data,,200000.0,250000.0,INR,False,,,,,,,https://www.naukri.com/stem-center-india-jobs-careers-4156584,https://img.naukimg.com/logo_images/groups/v1/6948117.gif,,,,,,"Communication Skills, Robotics, Training, instructor, Coaching, Institute, school, Education",0 Yrs,5.0,2.0,5.0,Work from office
nk-040226017699,naukri,https://www.naukri.com/job-listings-robotic-trainer-sri-krish-international-school-a-unit-of-shri-krish-foundation-chennai-1-to-6-years-040226017699,,Robotic Trainer,SRI Krish International School ( A Unit Of Shri Krish Foundation),"Chennai(Kovur), India",2026-02-04,,direct_data,,240000.0,300000.0,INR,False,,,,,,,https://www.naukri.com/sri-krish-international-school-a-unit-of-shri-krish-foundation-jobs-careers-124076444,https://img.naukimg.com/logo_images/groups/v1/10293288.gif,,,,,,"English, Robotics, Tamil, Training",1-6 Yrs,4.0,16.0,,Work from office
nk-230126000132,naukri,https://www.naukri.com/job-listings-robotics-engineer-kefa-technology-solutions-chennai-4-to-7-years-230126000132,,Robotics Engineer,Kefa Technology Solutions,"Chennai(Sriperumbudur ), India",2026-01-23,,direct_data,,600000.0,1500000.0,INR,False,,,,,,,https://www.naukri.com/kefa-technology-solutions-jobs-careers-5575008,https://img.naukimg.com/logo_images/groups/v1/5017494.gif,,,,,,"Robotics Engineer, Kawasaki Robots, Epson Robots, Fanuc, ABB Robots, Robotics, Epson, Robot",4-7 Yrs,,,10.0,Work from office
nk-160126004825,naukri,https://www.naukri.com/job-listings-robotics-engineer-sr-engineer-lead-manager-zircon-india-consulting-sriperumbudur-chennai-5-to-10-years-160126004825,,Robotics - Engineer/Sr. Engineer/ Lead/Manager,Zircon India Consulting,"Chennai, Sriperumbudur, India",2026-01-16,,,,,,,False,,,,,,,https://www.naukri.com/zircon-india-consulting-jobs-careers-6411704,https://img.naukimg.com/logo_images/groups/v1/5786706.gif,,,,,,"Robotics, Robotic Automation, Robot Programming, SR, Engineering, Automation, Program, Leadership",5-10 Yrs,,,10.0,Work from office
nk-300919501333,naukri,https://www.naukri.com/job-listings-robotic-process-automation-developers-infomine-software-solutions-chennai-3-to-5-years-300919501333,,Robotic process Automation developers,Infomine Software Solutions,"Chennai, India",,,,,,,,False,,,,,,,https://www.naukri.com/infomine-solutions-jobs-careers-5164234,https://img.naukimg.com/logo_images/groups/v1/4304344.gif,,,,,,"Process automation, Business process testing, Automation, Automation testing, Process improvement, Integration testing, UAT, Automation Analyst",3-5 Yrs,,,,Work from office
nk-091225504012,naukri,https://www.naukri.com/job-listings-senior-robotics-engineer-igrs-iit-madras-chennai-5-to-8-years-091225504012,,Senior Robotics Engineer,Igrs Iit Madras,"Chennai, India",,,,,,,,False,,,,,,,https://www.naukri.com/igrs-iit-madras-jobs-careers-125261938,https://img.naukimg.com/logo_images/groups/v1/12127260.gif,,,,,,"RTOS, Automation, C++, Mechatronics, Simulation, System integration, Instrumentation, Sensors",5-8 Yrs,,,,Work from office
nk-020425500956,naukri,https://www.naukri.com/job-listings-robotics-engineer-deceler-vibrotek-controls-chennai-1-to-4-years-020425500956,,Robotics Engineer,Deceler Vibrotek Controls,"Chennai, India",,,,,,,,False,,,,,,,https://www.naukri.com/deceler-vibrotek-controls-jobs-careers-5384422,https://img.naukimg.com/logo_images/groups/v1/4500398.gif,,,,,,Robotics,1-4 Yrs,3.8,6.0,,Work from office
nk-270625503880,naukri,https://www.naukri.com/job-listings-robotics-trainer-male-female-cps-global-school-chennai-2-to-5-years-270625503880,,Robotics Trainer (Male/Female),CPS Global School,"Chennai, India",,,,,,,,False,,,,,,,https://www.naukri.com/cps-global-school-jobs-careers-1568478,https://img.naukimg.com/logo_images/groups/v1/1138796.gif,,,,,,"Mechatronics, C, Electronics, Robotics, Training",2-5 Yrs,3.4,9.0,,Work from office
nk-100126007960,naukri,https://www.naukri.com/job-listings-coding-and-robotics-trainer-role-infinity-learn-chennai-0-to-4-years-100126007960,,Coding and Robotics Trainer Role,Infinity learn,"Chennai, India",,,direct_data,,300000.0,350000.0,INR,False,,,,,,,https://www.naukri.com/infinity-learn-jobs-careers-6252012,https://img.naukimg.com/logo_images/groups/v1/8412219.gif,,,,,,"Tutoring, Teaching",0-4 Yrs,4.2,561.0,4.0,Work from office
nk-100226504946,naukri,https://www.naukri.com/job-listings-arzion-business-solutions-trainee-medical-scribe-arzion-rcm-chennai-0-to-2-years-100226504946,,Arzion Business Solutions Trainee Medical Scribe,Arzion Rcm,"Chennai, India",,,,,,,,False,,,,,,,https://www.naukri.com/arzion-rcm-jobs-careers-124418514,https://img.naukimg.com/logo_images/groups/v1/6152175.gif,,,,,,,,3.6,3.0,,Work from office
nk-050824501821,naukri,https://www.naukri.com/job-listings-trainee-medical-billing-zapare-technologies-pvt-ltd-thrissur-chennai-0-to-2-years-050824501821,,Trainee - Medical Billing,Zapare Technologies,"Chennai, Thrissur, India",,,,,,,,False,,,,,,,https://www.naukri.com/zapare-technologies-jobs-careers-4018902,https://img.naukimg.com/logo_images/groups/v1/4820673.gif,,,,,,,,4.0,24.0,,Work from office
nk-030724501285,naukri,https://www.naukri.com/job-listings-trainee-medical-billing-zapare-technologies-pvt-ltd-thrissur-chennai-0-to-2-years-030724501285,,Trainee - Medical Billing,Zapare Technologies,"Chennai, Thrissur, India",,,,,,,,False,,,,,,,https://www.naukri.com/zapare-technologies-jobs-careers-4018902,https://img.naukimg.com/logo_images/groups/v1/4820673.gif,,,,,,,,4.0,24.0,,Work from office
nk-070126500712,naukri,https://www.naukri.com/job-listings-associate-life-science-research-analyst-intern-cleartrip-private-limited-nagercoil-chennai-0-to-1-years-070126500712,,Associate Life Science Research Analyst - Intern,Cleartrip,"Chennai, Nagercoil, India",,,,,,,,False,,,,,,,https://www.naukri.com/cleartrip-jobs-careers-85068,https://img.naukimg.com/logo_images/groups/v1/175668.gif,,,,,,,,3.4,211.0,,Work from office
